MainBranch,Employment,Country,US_State,Age1stCode,YearsCode,YearsCodePro,OrgSize,CompFreq,OpSys,SOVisitFreq,SOAccount,SOPartFreq,Age,Gender,Trans,ConvertedCompYearly
I am a developer by profession,Employed full-time,Poland,NA,55 - 64 years,36,31,100 to 499 employees,Monthly,Windows,A few times per month or weekly,Not sure/can't remember,NA,55-64 years old,Man,No,24300
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Sweden,NA,11 - 17 years,5,3,"5,000 to 9,999 employees",Monthly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,36816
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,20,15,100 to 499 employees,Yearly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,35-44 years old,Man,No,25944
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,9,4,2 to 9 employees,Yearly,MacOS,Multiple times per day,No,NA,25-34 years old,Man,No,37834
I am a developer by profession,Employed full-time,Spain,NA,11 - 17 years,7,2,20 to 99 employees,Monthly,Linux-based,Multiple times per day,Yes,Less than once per month or monthly,18-24 years old,Man,No,23352
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,3,1,10 to 19 employees,Monthly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,38664
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,7,2,10 to 19 employees,Yearly,Linux-based,A few times per month or weekly,Yes,A few times per month or weekly,18-24 years old,Man,No,73678
I am a developer by profession,Employed full-time,Austria,NA,11 - 17 years,15,4,10 to 19 employees,Yearly,Linux-based,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,60535
I am a developer by profession,Employed full-time,Norway,NA,18 - 24 years,6,5,I don’t know,Yearly,MacOS,Daily or almost daily,Yes,Daily or almost daily,25-34 years old,Man,No,83619
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,8,3,"10,000 or more employees",Yearly,Windows,Multiple times per day,Yes,Less than once per month or monthly,18-24 years old,Man,No,59454
I am a developer by profession,Employed full-time,Spain,NA,11 - 17 years,15,10,500 to 999 employees,Monthly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,324300
I am a developer by profession,Employed full-time,Belgium,NA,18 - 24 years,4,NA,20 to 99 employees,Monthly,MacOS,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,36972
I am a developer by profession,Employed full-time,Sweden,NA,5 - 10 years,25,21,500 to 999 employees,Monthly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,45-54 years old,Man,No,61728
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,7,4,10 to 19 employees,Monthly,Windows Subsystem for Linux (WSL),Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,34464
I am a developer by profession,Employed full-time,Portugal,NA,11 - 17 years,21,18,2 to 9 employees,Yearly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,58373
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,15,8,100 to 499 employees,Yearly,MacOS,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,93713
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,7,4,"10,000 or more employees",Monthly,Linux-based,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Woman,No,50844
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,20,7,100 to 499 employees,Yearly,MacOS,Daily or almost daily,Not sure/can't remember,NA,35-44 years old,Man,No,78912
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,30,20,10 to 19 employees,Monthly,MacOS,A few times per month or weekly,Yes,A few times per month or weekly,35-44 years old,Man,No,77556
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,8,4,20 to 99 employees,Yearly,Windows,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,52014
I am a developer by profession,Employed full-time,Spain,NA,18 - 24 years,6,5,2 to 9 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,48644
I am a developer by profession,Employed full-time,Sweden,NA,18 - 24 years,7,2,"10,000 or more employees",Monthly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,884112
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,35,35,20 to 99 employees,Yearly,MacOS,A few times per week,Yes,A few times per month or weekly,55-64 years old,Man,No,90482
I am a developer by profession,Employed full-time,France,NA,5 - 10 years,7,2,100 to 499 employees,Yearly,Linux-based,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,38915
I am a developer by profession,Employed full-time,Spain,NA,18 - 24 years,13,7,100 to 499 employees,Monthly,Windows,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,36324
I am a developer by profession,Employed full-time,Belgium,NA,18 - 24 years,17,10,"10,000 or more employees",Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,35-44 years old,Man,No,88640
I am a developer by profession,Employed full-time,Sweden,NA,25 - 34 years,1,Less than 1 year,"10,000 or more employees",Monthly,Windows,A few times per week,No,NA,25-34 years old,Man,No,53760
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,10,5,10 to 19 employees,Yearly,Linux-based,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,NA,46482
I am a developer by profession,Employed full-time,Switzerland,NA,11 - 17 years,32,23,"10,000 or more employees",Yearly,Windows Subsystem for Linux (WSL),Multiple times per day,Yes,Multiple times per day,45-54 years old,Man,No,136209
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,10,2,500 to 999 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,32961
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Poland,NA,18 - 24 years,5,2,100 to 499 employees,Monthly,MacOS,A few times per month or weekly,Yes,A few times per month or weekly,25-34 years old,Man,No,18228
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,12,8,100 to 499 employees,Monthly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,843168
I am a developer by profession,Employed full-time,Spain,NA,18 - 24 years,3,2,"1,000 to 4,999 employees",Yearly,MacOS,Daily or almost daily,Yes,A few times per week,35-44 years old,Woman,Yes,43239
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,4,Less than 1 year,100 to 499 employees,Monthly,Windows,Multiple times per day,Yes,Daily or almost daily,18-24 years old,Man,No,20760
I am a developer by profession,Employed full-time,Belgium,NA,11 - 17 years,8,2,10 to 19 employees,Monthly,MacOS,Multiple times per day,Not sure/can't remember,NA,18-24 years old,Man,No,32424
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,6,4,"10,000 or more employees",Yearly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,73507
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,15,12,100 to 499 employees,Monthly,Linux-based,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,61368
I am a developer by profession,Employed full-time,Spain,NA,55 - 64 years,32,30,100 to 499 employees,Yearly,Windows,A few times per week,No,NA,55-64 years old,Man,No,60535
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Denmark,NA,18 - 24 years,8,4,"5,000 to 9,999 employees",Monthly,Windows,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,76764
I am a developer by profession,Employed full-time,France,NA,25 - 34 years,10,10,"10,000 or more employees",Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,43239
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,12,5,100 to 499 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,64630
I am a developer by profession,Employed full-time,France,NA,Younger than 5 years,6,Less than 1 year,"5,000 to 9,999 employees",Yearly,Windows,Multiple times per day,No,NA,18-24 years old,Woman,No,37834
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,12,6,2 to 9 employees,Yearly,Linux-based,A few times per month or weekly,Yes,A few times per month or weekly,25-34 years old,Man,No,84019
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,25,21,"10,000 or more employees",Yearly,Windows,A few times per week,No,NA,45-54 years old,Man,No,81074
I am a developer by profession,Employed full-time,Italy,NA,5 - 10 years,21,15,2 to 9 employees,Monthly,Windows,Multiple times per day,Yes,A few times per week,25-34 years old,Man,No,27888
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,20,12,I don’t know,Monthly,Windows,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,55584
I am a developer by profession,Employed full-time,Italy,NA,18 - 24 years,15,10,100 to 499 employees,Monthly,MacOS,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,18156
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,France,NA,11 - 17 years,9,5,10 to 19 employees,Monthly,Windows,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,19068
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,5,2,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,18-24 years old,Man,No,48644
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,15,10,"5,000 to 9,999 employees",Yearly,Linux-based,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,98883
I am a developer by profession,Employed full-time,France,NA,18 - 24 years,8,4,2 to 9 employees,Yearly,Windows,A few times per week,Not sure/can't remember,NA,25-34 years old,Man,No,28754
I am a developer by profession,Employed full-time,Portugal,NA,11 - 17 years,7,2,"10,000 or more employees",Monthly,Windows,A few times per month or weekly,No,NA,25-34 years old,Man,No,12972
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Belgium,NA,11 - 17 years,20,14,100 to 499 employees,Weekly,Windows,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,162150
I am a developer by profession,Employed full-time,Norway,NA,18 - 24 years,23,20,"10,000 or more employees",Yearly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,86316
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,13,10,20 to 99 employees,Monthly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,51888
I am a developer by profession,Employed full-time,Austria,NA,5 - 10 years,22,20,2 to 9 employees,Yearly,Windows,Multiple times per day,Yes,Multiple times per day,35-44 years old,Man,No,102693
I am a developer by profession,Employed full-time,Italy,NA,18 - 24 years,2,1,20 to 99 employees,Monthly,Windows,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,36324
I am a developer by profession,Employed full-time,Portugal,NA,18 - 24 years,20,15,"1,000 to 4,999 employees",Yearly,Linux-based,Daily or almost daily,Not sure/can't remember,NA,35-44 years old,Man,No,67021
I am a developer by profession,Employed full-time,Sweden,NA,18 - 24 years,8,3,"10,000 or more employees",Monthly,MacOS,A few times per week,No,NA,25-34 years old,Man,No,50196
I am a developer by profession,Employed full-time,Spain,NA,18 - 24 years,6,Less than 1 year,100 to 499 employees,Monthly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,18-24 years old,Man,No,23352
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,12,7,100 to 499 employees,Yearly,Windows,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,108098
I am a developer by profession,Employed full-time,Spain,NA,5 - 10 years,14,11,100 to 499 employees,Monthly,Windows,Multiple times per day,Yes,Less than once per month or monthly,35-44 years old,Man,No,22056
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Poland,NA,18 - 24 years,3,1,"10,000 or more employees",Monthly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,414624
